YEAR,CATEGORY,TYPE,DISTRICT_NAME,CONTENT_AREA,BELOW_BASIC_PCT,BASIC_PCT,PROFICIENT_PCT,ADVANCED_PCT
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,AFFTON 101,Science,41.9,35.6,15.7,6.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,AFFTON 101,Social Studies,*,67,19.8,*
2023,MSIP Special Programs ,Student Group,AFFTON 101,Eng. Language Arts,35.1,39.2,19.1,6.5
2023,MSIP Special Programs ,Student Group,AFFTON 101,Mathematics,53.2,28.4,11.2,7.2
2023,MSIP Special Programs ,Student Group,AFFTON 101,Science,48.8,32.4,14,4.8
2023,MSIP Special Programs ,Student Group,AFFTON 101,Social Studies,17,68,*,*
2023,MSIP Total ,Total,AFFTON 101,Eng. Language Arts,20.8,35.8,29.5,14
2023,MSIP Total ,Total,AFFTON 101,Mathematics,33.7,32.6,21.2,12.5
2023,MSIP Total ,Total,AFFTON 101,Science,28.2,35.2,23.4,13.1
2023,MSIP Total ,Total,AFFTON 101,Social Studies,8.3,54.2,33.7,3.9
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BAYLESS,Eng. Language Arts,9.3,39.8,25.9,25
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BAYLESS,Mathematics,16,20,27,37
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BAYLESS,Science,*,*,35.9,28.2
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BAYLESS,Social Studies,*,40,44,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BAYLESS,Eng. Language Arts,8.9,45.6,32.2,13.3
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BAYLESS,Mathematics,25.9,35.3,21.2,17.7
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BAYLESS,Science,34.2,26.8,22,17.1
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BAYLESS,Social Studies,*,*,58.8,*
2023,MSIP Race/Ethnicity ,Hispanic,BAYLESS,Eng. Language Arts,18.2,39.4,27.3,15.2
2023,MSIP Race/Ethnicity ,Hispanic,BAYLESS,Mathematics,29,29,22.6,19.4
2023,MSIP Race/Ethnicity ,Hispanic,BAYLESS,Science,30,43.3,*,*
2023,MSIP Race/Ethnicity ,Hispanic,BAYLESS,Social Studies,*,50,*,*
2023,MSIP Race/Ethnicity ,Multiracial,BAYLESS,Eng. Language Arts,17,35.9,35.9,11.3
2023,MSIP Race/Ethnicity ,Multiracial,BAYLESS,Mathematics,27.5,25.5,17.7,29.4
2023,MSIP Race/Ethnicity ,Multiracial,BAYLESS,Science,37.5,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,BAYLESS,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),BAYLESS,Eng. Language Arts,10.8,35.4,35.6,18.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),BAYLESS,Mathematics,21.3,26.4,24.8,27.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),BAYLESS,Science,16.4,34,30.7,18.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),BAYLESS,Social Studies,*,54.9,40.2,*
2023,MSIP Special Programs ,EL students,BAYLESS,Eng. Language Arts,16,45.5,24.4,14.2
2023,MSIP Special Programs ,EL students,BAYLESS,Mathematics,31.5,28,22.9,17.6
2023,MSIP Special Programs ,EL students,BAYLESS,Science,32.7,37.8,20.4,9.2
2023,MSIP Special Programs ,EL students,BAYLESS,Social Studies,*,72,20,*
2023,MSIP Special Programs ,IEP Students,BAYLESS,Eng. Language Arts,38.7,41.2,13.5,6.7
2023,MSIP Special Programs ,IEP Students,BAYLESS,Mathematics,59.7,20.2,11.8,8.4
2023,MSIP Special Programs ,IEP Students,BAYLESS,Science,44.2,36.5,*,*
2023,MSIP Special Programs ,IEP Students,BAYLESS,Social Studies,*,90,*,*
2023,MSIP Special Programs ,MAP Direct Certification,BAYLESS,Eng. Language Arts,19.5,43.6,26.6,10.4
2023,MSIP Special Programs ,MAP Direct Certification,BAYLESS,Mathematics,35.4,31.3,19.6,13.8
2023,MSIP Special Programs ,MAP Direct Certification,BAYLESS,Science,31.9,38.5,23.1,6.6
2023,MSIP Special Programs ,MAP Direct Certification,BAYLESS,Social Studies,*,72.4,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BAYLESS,Eng. Language Arts,13.6,41.9,30.3,14.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BAYLESS,Mathematics,27,29.4,22.3,21.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BAYLESS,Science,24.5,35.6,28.2,11.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BAYLESS,Social Studies,*,61.6,31.5,*
2023,MSIP Special Programs ,Student Group,BAYLESS,Eng. Language Arts,17.9,44.2,25.5,12.4
2023,MSIP Special Programs ,Student Group,BAYLESS,Mathematics,33.6,29.7,20.7,16.1
2023,MSIP Special Programs ,Student Group,BAYLESS,Science,31.6,37.4,19.8,11.2
2023,MSIP Special Programs ,Student Group,BAYLESS,Social Studies,*,59.2,38,*
2023,MSIP Total ,Total,BAYLESS,Eng. Language Arts,11.3,37.4,33.4,17.9
2023,MSIP Total ,Total,BAYLESS,Mathematics,22,26.8,24.1,27.1
2023,MSIP Total ,Total,BAYLESS,Science,19.7,32.9,28.8,18.6
2023,MSIP Total ,Total,BAYLESS,Social Studies,*,50.4,43.2,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BRENTWOOD,Eng. Language Arts,*,*,32.3,38.7
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BRENTWOOD,Mathematics,*,*,18.8,56.3
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,BRENTWOOD,Science,*,*,*,62.5
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BRENTWOOD,Eng. Language Arts,27.6,37.9,22.4,12.1
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BRENTWOOD,Mathematics,45.6,33.3,10.5,10.5
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BRENTWOOD,Science,34.8,43.5,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),BRENTWOOD,Social Studies,*,83.3,*,*
2023,MSIP Race/Ethnicity ,Hispanic,BRENTWOOD,Eng. Language Arts,*,*,33.3,33.3
2023,MSIP Race/Ethnicity ,Hispanic,BRENTWOOD,Mathematics,*,37.5,*,*
2023,MSIP Race/Ethnicity ,Hispanic,BRENTWOOD,Science,*,50,*,*
2023,MSIP Race/Ethnicity ,Multiracial,BRENTWOOD,Eng. Language Arts,*,*,28.2,41
2023,MSIP Race/Ethnicity ,Multiracial,BRENTWOOD,Mathematics,*,33.3,*,41
2023,MSIP Race/Ethnicity ,Multiracial,BRENTWOOD,Science,*,*,41.7,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),BRENTWOOD,Eng. Language Arts,4.5,21.5,34.5,39.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),BRENTWOOD,Mathematics,8.9,17.4,23.5,50.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),BRENTWOOD,Science,*,*,33.3,39.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),BRENTWOOD,Social Studies,*,34.4,62.5,*
2023,MSIP Special Programs ,EL students,BRENTWOOD,Eng. Language Arts,*,39.3,*,*
2023,MSIP Special Programs ,EL students,BRENTWOOD,Mathematics,*,25,*,39.3
2023,MSIP Special Programs ,IEP Students,BRENTWOOD,Eng. Language Arts,25,45.8,*,*
2023,MSIP Special Programs ,IEP Students,BRENTWOOD,Mathematics,44.7,27.7,10.6,17
2023,MSIP Special Programs ,IEP Students,BRENTWOOD,Science,22.7,54.6,*,*
2023,MSIP Special Programs ,IEP Students,BRENTWOOD,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,BRENTWOOD,Eng. Language Arts,34.9,30.2,18.6,16.3
2023,MSIP Special Programs ,MAP Direct Certification,BRENTWOOD,Mathematics,36.4,31.8,13.6,18.2
2023,MSIP Special Programs ,MAP Direct Certification,BRENTWOOD,Science,33.3,33.3,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BRENTWOOD,Eng. Language Arts,21.2,31.8,32.9,14.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BRENTWOOD,Mathematics,32.9,29.3,15.9,22
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BRENTWOOD,Science,*,40,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BRENTWOOD,Social Studies,*,81.8,*,*
2023,MSIP Special Programs ,Student Group,BRENTWOOD,Eng. Language Arts,17.7,37.4,27.9,17
2023,MSIP Special Programs ,Student Group,BRENTWOOD,Mathematics,31.2,31.9,17.4,19.6
2023,MSIP Special Programs ,Student Group,BRENTWOOD,Science,17.5,45.6,24.6,12.3
2023,MSIP Special Programs ,Student Group,BRENTWOOD,Social Studies,*,77.8,*,*
2023,MSIP Total ,Total,BRENTWOOD,Eng. Language Arts,8.6,24.7,31.7,35
2023,MSIP Total ,Total,BRENTWOOD,Mathematics,15.7,21.9,20.2,42.3
2023,MSIP Total ,Total,BRENTWOOD,Science,8.8,27.7,31.1,32.4
2023,MSIP Total ,Total,BRENTWOOD,Social Studies,*,46,52,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CLAYTON,Eng. Language Arts,*,*,35.4,54.2
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CLAYTON,Mathematics,*,*,12.9,82.6
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CLAYTON,Science,*,*,32.4,52.1
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CLAYTON,Social Studies,*,22.9,60,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),CLAYTON,Eng. Language Arts,16.8,42.9,30.5,9.9
2023,MSIP Race/Ethnicity ,Black (not Hispanic),CLAYTON,Mathematics,27.3,40,17.1,15.6
2023,MSIP Race/Ethnicity ,Black (not Hispanic),CLAYTON,Science,16.7,46.7,27.8,8.9
2023,MSIP Race/Ethnicity ,Black (not Hispanic),CLAYTON,Social Studies,*,56,32,*
2023,MSIP Race/Ethnicity ,Hispanic,CLAYTON,Eng. Language Arts,*,*,36.4,30.9
2023,MSIP Race/Ethnicity ,Hispanic,CLAYTON,Mathematics,11.5,25,30.8,32.7
2023,MSIP Race/Ethnicity ,Hispanic,CLAYTON,Science,*,34.8,47.8,*
2023,MSIP Race/Ethnicity ,Hispanic,CLAYTON,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,CLAYTON,Eng. Language Arts,*,*,38.6,39.6
2023,MSIP Race/Ethnicity ,Multiracial,CLAYTON,Mathematics,*,*,21.2,56.6
2023,MSIP Race/Ethnicity ,Multiracial,CLAYTON,Science,*,*,36.6,43.9
2023,MSIP Race/Ethnicity ,Multiracial,CLAYTON,Social Studies,*,*,41.7,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),CLAYTON,Eng. Language Arts,2.8,19.9,36.2,41.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),CLAYTON,Mathematics,5.8,19.9,27.1,47.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),CLAYTON,Science,4.9,16.4,35.1,43.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),CLAYTON,Social Studies,*,29.3,58.6,*
2023,MSIP Special Programs ,EL students,CLAYTON,Eng. Language Arts,*,*,37.5,35.7
2023,MSIP Special Programs ,EL students,CLAYTON,Mathematics,13.3,15,21.7,50
2023,MSIP Special Programs ,EL students,CLAYTON,Science,*,35.3,*,*
2023,MSIP Special Programs ,EL students,CLAYTON,Social Studies,*,*,*,*
2023,MSIP Special Programs ,IEP Students,CLAYTON,Eng. Language Arts,21.1,44.4,26.1,8.5
2023,MSIP Special Programs ,IEP Students,CLAYTON,Mathematics,34.7,34.7,14.6,16
2023,MSIP Special Programs ,IEP Students,CLAYTON,Science,25,42.3,23.1,9.6
2023,MSIP Special Programs ,IEP Students,CLAYTON,Social Studies,*,63.2,31.6,*
2023,MSIP Special Programs ,MAP Direct Certification,CLAYTON,Eng. Language Arts,20.9,44.8,26.9,7.5
2023,MSIP Special Programs ,MAP Direct Certification,CLAYTON,Mathematics,36.8,30.9,23.5,8.8
2023,MSIP Special Programs ,MAP Direct Certification,CLAYTON,Science,27.6,41.4,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CLAYTON,Social Studies,*,60,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CLAYTON,Eng. Language Arts,21.9,39.1,25.8,13.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CLAYTON,Mathematics,33.1,28.5,21.5,16.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CLAYTON,Science,23.1,38.5,23.1,15.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CLAYTON,Social Studies,*,53.3,*,*
2023,MSIP Special Programs ,Student Group,CLAYTON,Eng. Language Arts,12.3,39.4,32.9,15.4
2023,MSIP Special Programs ,Student Group,CLAYTON,Mathematics,23,34.5,20,22.5
2023,MSIP Special Programs ,Student Group,CLAYTON,Science,14.9,40.4,30.4,14.3
2023,MSIP Special Programs ,Student Group,CLAYTON,Social Studies,*,55.8,36.5,*
2023,MSIP Total ,Total,CLAYTON,Eng. Language Arts,4.9,22.6,35.4,37
2023,MSIP Total ,Total,CLAYTON,Mathematics,8.6,21.3,23.6,46.6
2023,MSIP Total ,Total,CLAYTON,Science,6.1,21.4,34.2,38.3
2023,MSIP Total ,Total,CLAYTON,Social Studies,2.3,31.8,54.6,11.4
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,HANCOCK PLACE,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),HANCOCK PLACE,Eng. Language Arts,28.7,49.7,18.2,3.5
2023,MSIP Race/Ethnicity ,Black (not Hispanic),HANCOCK PLACE,Mathematics,40.7,36.4,16.1,6.8
2023,MSIP Race/Ethnicity ,Black (not Hispanic),HANCOCK PLACE,Science,45.3,32.1,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),HANCOCK PLACE,Social Studies,*,57.9,36.8,*
2023,MSIP Race/Ethnicity ,Hispanic,HANCOCK PLACE,Eng. Language Arts,14.3,49,18.4,18.4
2023,MSIP Race/Ethnicity ,Hispanic,HANCOCK PLACE,Mathematics,21.6,23.5,27.5,27.5
2023,MSIP Race/Ethnicity ,Hispanic,HANCOCK PLACE,Science,*,40.9,31.8,*
2023,MSIP Race/Ethnicity ,Hispanic,HANCOCK PLACE,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,HANCOCK PLACE,Eng. Language Arts,*,53.2,22.6,*
2023,MSIP Race/Ethnicity ,Multiracial,HANCOCK PLACE,Mathematics,28.6,47.1,*,*
2023,MSIP Race/Ethnicity ,Multiracial,HANCOCK PLACE,Science,34.5,37.9,*,*
2023,MSIP Race/Ethnicity ,Multiracial,HANCOCK PLACE,Social Studies,*,60,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),HANCOCK PLACE,Eng. Language Arts,17.4,44.5,28,10
2023,MSIP Race/Ethnicity ,White (not Hispanic),HANCOCK PLACE,Mathematics,29.8,33.2,21.1,15.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),HANCOCK PLACE,Science,23.2,35.5,25.8,15.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),HANCOCK PLACE,Social Studies,*,52.4,42.9,*
2023,MSIP Special Programs ,EL students,HANCOCK PLACE,Eng. Language Arts,18.9,43.3,23.3,14.4
2023,MSIP Special Programs ,EL students,HANCOCK PLACE,Mathematics,28.4,33,27.3,11.4
2023,MSIP Special Programs ,EL students,HANCOCK PLACE,Science,*,*,31.3,*
2023,MSIP Special Programs ,EL students,HANCOCK PLACE,Social Studies,*,75,*,*
2023,MSIP Special Programs ,IEP Students,HANCOCK PLACE,Eng. Language Arts,50,37.5,7.3,5.2
2023,MSIP Special Programs ,IEP Students,HANCOCK PLACE,Mathematics,58.1,29,6.5,6.5
2023,MSIP Special Programs ,IEP Students,HANCOCK PLACE,Science,53.5,23.3,11.6,11.6
2023,MSIP Special Programs ,IEP Students,HANCOCK PLACE,Social Studies,*,75,*,*
2023,MSIP Special Programs ,MAP Direct Certification,HANCOCK PLACE,Eng. Language Arts,23.1,48,23.1,5.9
2023,MSIP Special Programs ,MAP Direct Certification,HANCOCK PLACE,Mathematics,38.1,35.3,16.6,10
2023,MSIP Special Programs ,MAP Direct Certification,HANCOCK PLACE,Science,32.2,36.5,21.7,9.6
2023,MSIP Special Programs ,MAP Direct Certification,HANCOCK PLACE,Social Studies,*,52.8,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HANCOCK PLACE,Eng. Language Arts,19.7,47,24.6,8.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HANCOCK PLACE,Mathematics,31.6,34.8,20.2,13.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HANCOCK PLACE,Science,28.4,35.3,25.3,11.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HANCOCK PLACE,Social Studies,*,55.6,39.4,*
2023,MSIP Special Programs ,Student Group,HANCOCK PLACE,Eng. Language Arts,23.4,47.6,22,7
2023,MSIP Special Programs ,Student Group,HANCOCK PLACE,Mathematics,35.4,35.2,18.2,11.2
2023,MSIP Special Programs ,Student Group,HANCOCK PLACE,Science,32.7,35.2,22.4,9.7
2023,MSIP Special Programs ,Student Group,HANCOCK PLACE,Social Studies,*,58.9,39.3,*
2023,MSIP Total ,Total,HANCOCK PLACE,Eng. Language Arts,19.7,47,24.6,8.7
2023,MSIP Total ,Total,HANCOCK PLACE,Mathematics,31.6,34.8,20.2,13.4
2023,MSIP Total ,Total,HANCOCK PLACE,Science,28.4,35.3,25.3,11.1
2023,MSIP Total ,Total,HANCOCK PLACE,Social Studies,*,55.6,39.4,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),JENNINGS,Eng. Language Arts,39,41.1,14.1,5.7
2023,MSIP Race/Ethnicity ,Black (not Hispanic),JENNINGS,Mathematics,55,29.9,9.1,6
2023,MSIP Race/Ethnicity ,Black (not Hispanic),JENNINGS,Science,55.4,31.2,11.1,2.3
2023,MSIP Race/Ethnicity ,Black (not Hispanic),JENNINGS,Social Studies,*,74.3,17.4,*
2023,MSIP Race/Ethnicity ,Hispanic,JENNINGS,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,JENNINGS,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,JENNINGS,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,JENNINGS,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),JENNINGS,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),JENNINGS,Mathematics,*,*,*,*
2023,MSIP Special Programs ,IEP Students,JENNINGS,Eng. Language Arts,64.5,27.6,*,*
2023,MSIP Special Programs ,IEP Students,JENNINGS,Mathematics,80.2,14.4,*,*
2023,MSIP Special Programs ,IEP Students,JENNINGS,Science,72.5,20.9,*,*
2023,MSIP Special Programs ,IEP Students,JENNINGS,Social Studies,*,90.5,*,*
2023,MSIP Special Programs ,MAP Direct Certification,JENNINGS,Eng. Language Arts,39.9,41.8,13.9,4.4
2023,MSIP Special Programs ,MAP Direct Certification,JENNINGS,Mathematics,56.9,30.8,7.6,4.8
2023,MSIP Special Programs ,MAP Direct Certification,JENNINGS,Science,58.4,31.9,8.1,1.7
2023,MSIP Special Programs ,MAP Direct Certification,JENNINGS,Social Studies,*,78.7,10.7,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,JENNINGS,Eng. Language Arts,38.7,41.1,14.5,5.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,JENNINGS,Mathematics,54.7,29.8,9.4,6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,JENNINGS,Science,55.2,31,11.4,2.5
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,JENNINGS,Social Studies,*,74.7,17.1,*
2023,MSIP Special Programs ,Student Group,JENNINGS,Eng. Language Arts,38.8,41.2,14.4,5.7
2023,MSIP Special Programs ,Student Group,JENNINGS,Mathematics,54.9,29.9,9.2,6
2023,MSIP Special Programs ,Student Group,JENNINGS,Science,55.3,31,11.2,2.5
2023,MSIP Special Programs ,Student Group,JENNINGS,Social Studies,*,74.7,17.1,*
2023,MSIP Total ,Total,JENNINGS,Eng. Language Arts,38.7,41.1,14.5,5.8
2023,MSIP Total ,Total,JENNINGS,Mathematics,54.7,29.8,9.4,6
2023,MSIP Total ,Total,JENNINGS,Science,55.2,31,11.4,2.5
2023,MSIP Total ,Total,JENNINGS,Social Studies,*,74.7,17.1,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,LADUE,Eng. Language Arts,1.5,11.4,31.2,55.9
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,LADUE,Mathematics,3.6,7.2,14.4,74.9
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,LADUE,Science,*,*,23.1,63.6
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,LADUE,Social Studies,*,*,43.6,29.1
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LADUE,Eng. Language Arts,21.9,40.3,24.4,13.3
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LADUE,Mathematics,34.8,34.5,16.6,14.1
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LADUE,Science,36.4,37.5,19.9,6.3
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LADUE,Social Studies,*,68,24,*
2023,MSIP Race/Ethnicity ,Hispanic,LADUE,Eng. Language Arts,5.9,31.4,33.1,29.7
2023,MSIP Race/Ethnicity ,Hispanic,LADUE,Mathematics,14.7,26.7,24.1,34.5
2023,MSIP Race/Ethnicity ,Hispanic,LADUE,Science,10.9,28.3,34.8,26.1
2023,MSIP Race/Ethnicity ,Hispanic,LADUE,Social Studies,*,41.2,47.1,*
2023,MSIP Race/Ethnicity ,Multiracial,LADUE,Eng. Language Arts,4.6,21.1,33.5,40.7
2023,MSIP Race/Ethnicity ,Multiracial,LADUE,Mathematics,9.6,20.3,19.3,50.8
2023,MSIP Race/Ethnicity ,Multiracial,LADUE,Science,6.6,17.6,37.4,38.5
2023,MSIP Race/Ethnicity ,Multiracial,LADUE,Social Studies,*,23.8,61.9,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),LADUE,Eng. Language Arts,4.5,22.3,37.1,36.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),LADUE,Mathematics,9.5,20.5,28.9,41.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),LADUE,Science,6.5,27.1,34.8,31.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),LADUE,Social Studies,2.7,25.7,55.6,16
2023,MSIP Special Programs ,EL students,LADUE,Eng. Language Arts,10.5,31.6,24.7,33.2
2023,MSIP Special Programs ,EL students,LADUE,Mathematics,13.3,20.9,27,38.8
2023,MSIP Special Programs ,EL students,LADUE,Science,17.7,29.4,35.3,17.7
2023,MSIP Special Programs ,EL students,LADUE,Social Studies,*,*,*,*
2023,MSIP Special Programs ,IEP Students,LADUE,Eng. Language Arts,27,35,20.7,17.3
2023,MSIP Special Programs ,IEP Students,LADUE,Mathematics,44.4,25.2,13.6,16.9
2023,MSIP Special Programs ,IEP Students,LADUE,Science,40.8,24,22.4,12.8
2023,MSIP Special Programs ,IEP Students,LADUE,Social Studies,*,67.5,22.5,*
2023,MSIP Special Programs ,MAP Direct Certification,LADUE,Eng. Language Arts,34.2,40.2,18.8,6.8
2023,MSIP Special Programs ,MAP Direct Certification,LADUE,Mathematics,47.1,31.9,16,5
2023,MSIP Special Programs ,MAP Direct Certification,LADUE,Science,41,39.3,11.5,8.2
2023,MSIP Special Programs ,MAP Direct Certification,LADUE,Social Studies,*,91.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LADUE,Eng. Language Arts,25.3,40.4,22.1,12.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LADUE,Mathematics,38.4,32,15.9,13.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LADUE,Science,34.4,40,17.6,8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LADUE,Social Studies,*,66.7,25,*
2023,MSIP Special Programs ,Student Group,LADUE,Eng. Language Arts,16.9,36.4,26.2,20.5
2023,MSIP Special Programs ,Student Group,LADUE,Mathematics,29.4,28.8,19.9,21.9
2023,MSIP Special Programs ,Student Group,LADUE,Science,28.4,34.6,24.9,12.1
2023,MSIP Special Programs ,Student Group,LADUE,Social Studies,*,62.8,27.7,*
2023,MSIP Total ,Total,LADUE,Eng. Language Arts,6.7,23.5,33.7,36.1
2023,MSIP Total ,Total,LADUE,Mathematics,12.6,20.6,23.5,43.3
2023,MSIP Total ,Total,LADUE,Science,10.9,25.4,30.7,32.9
2023,MSIP Total ,Total,LADUE,Social Studies,2.7,33.2,48.6,15.4
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MAPLEWOOD-RICHMOND HEIGHTS,Eng. Language Arts,*,*,46.2,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MAPLEWOOD-RICHMOND HEIGHTS,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MAPLEWOOD-RICHMOND HEIGHTS,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Eng. Language Arts,35.1,48.3,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Mathematics,49.6,36.1,9.2,5
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Science,43.1,44.8,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Social Studies,*,72.7,22.7,*
2023,MSIP Race/Ethnicity ,Hispanic,MAPLEWOOD-RICHMOND HEIGHTS,Eng. Language Arts,20,33.3,26.7,20
2023,MSIP Race/Ethnicity ,Hispanic,MAPLEWOOD-RICHMOND HEIGHTS,Mathematics,22.5,34.7,20.4,22.5
2023,MSIP Race/Ethnicity ,Hispanic,MAPLEWOOD-RICHMOND HEIGHTS,Science,*,44.4,*,*
2023,MSIP Race/Ethnicity ,Hispanic,MAPLEWOOD-RICHMOND HEIGHTS,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,MAPLEWOOD-RICHMOND HEIGHTS,Eng. Language Arts,9.5,46.4,28.6,15.5
2023,MSIP Race/Ethnicity ,Multiracial,MAPLEWOOD-RICHMOND HEIGHTS,Mathematics,17.2,47.1,17.2,18.4
2023,MSIP Race/Ethnicity ,Multiracial,MAPLEWOOD-RICHMOND HEIGHTS,Science,19.4,35.5,29,16.1
2023,MSIP Race/Ethnicity ,Multiracial,MAPLEWOOD-RICHMOND HEIGHTS,Social Studies,*,62.5,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Eng. Language Arts,8,27.6,32.5,31.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Mathematics,12.6,28.9,25.3,33.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),MAPLEWOOD-RICHMOND HEIGHTS,Science,9.6,30.9,26.4,33.2
